property_id,property_index,structure_type,property_sub_type,prop_type_clean,gla_sqft,bedrooms_main,bedrooms_additional,bedrooms_total,bathrooms_full,bathrooms_half,bathrooms_equivalent,close_price,close_date,address,city,state_province,postal_code,latitude,longitude,lot_size_sqft,year_built,basement_type,main_level_finished_area,levels,heating,cooling,has_missing_bed_data,bedroom_imputation_method,has_missing_bath_data,has_missing_prop_type,prop_type_mapping_method,has_missing_date_data,subject_id
1278,1278,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,,1300.0,,,,,,,579900.0,,273 Pastel Way ,Nepean ,Ontario,K2J 6C1,45.2458,-75.7449,,,Unfinished ,,3-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1279,1279,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1300.0,,,,,,,590000.0,,906 Caldermill private ,Nepean ,Ontario,K2J 0Z8,45.2552,-75.734,,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1280,1280,"Freehold Townhouse, Bungalow ",Freehold Townhouse,,1300.0,,,,,,,779000.0,,267 Cairnsmore Circle ,Nepean ,Ontario,K2J 0G5,45.2495,-75.728,,,Finished ,,Bungalow ,Forced Air ,Central Air ,False,,False,False,,False,15
1281,1281,"Detached, Bungalow ",Detached,,2250.0,,,,,,,972500.0,,125 Golflinks Drive ,Nepean ,Ontario,K2J 5N5,45.2557,-75.7174,,,"Full, Finished ",,Bungalow ,Forced Air ,Central Air ,False,,False,False,,False,15
1282,1282,"Detached, 2-Storey ",Detached,,,,,,,,,800000.0,,838 Regulus Ridge ,Nepean ,Ontario,K2J 6S9,45.2503,-75.7509,,,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1283,1283,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1750.0,,,,,,,704000.0,,169 Cedardown Private ,Nepean ,Ontario,K2J 0W3,45.2424,-75.72,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1284,1284,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1750.0,,,,,,,615000.0,,217 Garrity Crescent ,Nepean ,Ontario,K2J 3T7,45.2662,-75.7335,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1285,1285,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1750.0,,,,,,,587000.0,,275 Silbrass Private ,Nepean ,Ontario,K2J 5M6,45.2545,-75.7184,,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1286,1286,"Semi-Detached, 2-Storey ",Semi-Detached,,1750.0,,,,,,,725000.0,,2862 Grand Canal Street ,Nepean ,Ontario,K2J 6K9,45.2468,-75.7407,,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1287,1287,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1750.0,,,,,,,626000.0,,2467 Regatta Avenue ,Nepean ,Ontario,K2J 0T7,45.2489,-75.7369,,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1288,1288,"Detached, Bungalow ",Detached,,1300.0,,,,,,,600000.0,,57 Cortleigh Drive ,Nepean ,Ontario,K2J 3Z8,45.2641,-75.7136,,,Separate Entrance ,,Bungalow ,Forced Air ,Central Air ,False,,False,False,,False,15
1289,1289,"Detached, 2-Storey ",Detached,,1300.0,,,,,,,704888.0,,39 KNOCKADERRY Crescent ,Nepean ,Ontario,K2C 3H2,45.2399,-75.7288,,,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1290,1290,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,,1300.0,,,,,,,532000.0,,441 White Arctic Avenue ,Nepean ,Ontario,K2J 0T3,45.2452,-75.739,,,None ,,3-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1291,1291,"Detached, 2-Storey ",Detached,,1750.0,,,,,,,849000.0,,75 Remora Way ,Nepean ,Ontario,K2J 6H4,45.2419,-75.7373,,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1292,1292,"Detached, 2-Storey ",Detached,,2750.0,,,,,,,1170000.0,,2653 Fallingwater Circle ,Nepean ,Ontario,K2J 0R6,45.2536,-75.7404,,,Finished with Walk-Out ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1293,1293,"Condo Townhouse, Stacked Townhouse ",Condo Townhouse,,1100.0,,,,,,,390000.0,,3363 Cambrian Road ,Nepean ,Ontario,K2J 2L7,45.2563,-75.7291,,,"Finished, Full ",,Stacked Townhouse ,Forced Air ,Central Air ,False,,False,False,,False,15
1294,1294,"Condo Apartment, Apartment ",Condo Apartment,,650.0,,,,,,,360000.0,,Unit 203 - 659 Sue Holloway Drive ,Nepean ,Ontario,K2J 5G3,45.2705,-75.7388,,,,,Apartment ,Forced Air ,Central Air ,False,,False,False,,False,15
1295,1295,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,700.0,,,,,,,630000.0,,104 DUNFOREST Terrace ,Nepean ,Ontario,K2J 3T6,45.2675,-75.7323,,,Full ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1296,1296,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,,1300.0,,,,,,,519000.0,,536 Snow Goose Street ,Nepean ,Ontario,K2J 0T3,45.2448,-75.7397,,,None ,,3-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1297,1297,"Condo Apartment, 2-Storey ",Condo Apartment,,1100.0,,,,,,,436000.0,,711 Chromite ,Nepean ,Ontario,K2J 7J2,45.2632,-75.7486,,,,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1298,1298,"Semi-Detached, 2-Storey ",Semi-Detached,,1750.0,,,,,,,637000.0,,612 PAUL METIVIER Drive ,Nepean ,Ontario,K2J 0X9,45.2677,-75.7273,,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1299,1299,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,,1750.0,,,,,,,540000.0,,2205 River Mist Road ,Nepean ,Ontario,K2J 0R8,45.2533,-75.7434,,,None ,,3-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1300,1300,"Detached, 2-Storey ",Detached,,3250.0,,,,,,,1103000.0,,63 Bristling Crescent ,Nepean ,Ontario,K2C 3H2,45.244,-75.7367,,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1301,1301,"Detached, Bungalow ",Detached,,2750.0,,,,,,,1188890.0,,10 Barcham Crescent ,Nepean ,Ontario,K2J 3Z7,45.2655,-75.7252,,,Finished with Walk-Out ,,Bungalow ,Forced Air ,Central Air ,False,,False,False,,False,15
1302,1302,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,,1300.0,,,,,,,515000.0,,538 Snow Goose Street ,Nepean ,Ontario,K2J 0T3,45.2447,-75.7399,,,None ,,3-Storey ,Forced Air ,Central Air ,False,,False,False,,False,15
1303,1303,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,,1585.0,,,,,,,830000.0,,10 Sunbury Lane ,Whitchurch-Stouffville ,Ontario,L4A 4W8,43.966,-79.2732,987.0,,None ,,3-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1304,1304,"Condo Townhouse, 2-Storey ",Condo Townhouse,,1100.0,,,,,,,800000.0,,11 Carriage Walk ,Aurora ,Ontario,L4G 7J7,44.0103,-79.4498,,,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1305,1305,"Detached, Bungalow ",Detached,,1241.0,,,,,,,671000.0,,55 Valley Rd ,Whitchurch-Stouffville ,Ontario,L4A 3G3,44.0253,-79.274,10000.0,,"Part Bsmt, W/O ",,Bungalow ,Forced Air ,Central Air ,False,,False,False,,False,16
1306,1306,"Detached, 2-Storey ",Detached,,3250.0,,,,,,,1700000.0,,79 Novan Cres ,Aurora ,Ontario,L4G 0X7,44.0283,-79.4411,4750.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1307,1307,"Detached, 2-Storey ",Detached,,5000.0,,,,,,,4200000.0,,1902 Vandorf Side Road ,Aurora ,Ontario,L4G 7B9,43.9961,-79.4021,250514.0,,"Finished, Walk-Up ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1308,1308,"Detached, 2-Storey ",Detached,,2919.0,,,,,,,1910000.0,,12943 Leslie Street ,Richmond Hill ,Ontario,L4E 1A2,43.9535,-79.4056,24700.0,,None ,,2-Storey ,Radiant ,Wall Unit(s) ,False,,False,False,,False,16
1309,1309,"Condo Townhouse, 2-Storey ",Condo Townhouse,,2125.0,,,,,,,1130000.0,,22 Stubbs Lane ,Aurora ,Ontario,L4G 7B7,44.0151,-79.429,,,"Finished, W/O ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1310,1310,"Detached, 2-Storey ",Detached,,2250.0,,,,,,,1329200.0,,36 Cobb Street ,Aurora ,Ontario,L4G 0W9,44.0208,-79.4314,3161.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1311,1311,"Detached, 2-Storey ",Detached,,2679.0,,,,,,,1494800.0,,329 Chouinard Way ,Aurora ,Ontario,L4G 7C4,44.0263,-79.4231,4064.0,,"Unfinished, Walk-Up ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1312,1312,"Semi-Detached, 2-Storey ",Semi-Detached,,1980.0,,,,,,,1075000.0,,154 Millcliff Circ ,Aurora ,Ontario,L4G 7N8,44.0015,-79.4441,2323.0,,"Finished, Sep Entrance ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1313,1313,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1750.0,,,,,,,905000.0,,36 Bilbrough Street ,Aurora ,Ontario,L4G 7W3,44.014,-79.4411,2058.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1314,1314,"Detached, 2-Storey ",Detached,,2587.0,,,,,,,1538000.0,,20 Cobb St ,Aurora ,Ontario,L4G 0W9,44.0205,-79.4312,3924.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1315,1315,"Condo Apartment, Apartment ",Condo Apartment,,1100.0,,,,,,,955000.0,,Unit 403 - 180 John West Way ,Aurora ,Ontario,L4G 7H9,44.0079,-79.4506,,,,,Apartment ,Heat Pump ,Central Air ,False,,False,False,,False,16
1316,1316,"Detached, 2-Storey ",Detached,,3250.0,,,,,,,1780000.0,,803 Exceller Circ ,Newmarket ,Ontario,L3X 1P2,44.0368,-79.4325,7847.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1317,1317,"Detached, 2-Storey ",Detached,,3250.0,,,,,,,1848000.0,,150 Holladay Dr ,Aurora ,Ontario,L4G 7B7,44.0131,-79.426,4905.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1318,1318,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1750.0,,,,,,,1200000.0,,26 Sparks Street ,Aurora ,Ontario,L4G 0Z9,44.0198,-79.4249,45731.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1319,1319,"Detached, 2-Storey ",Detached,,2266.0,,,,,,,1420000.0,,2 Cobb St ,Aurora ,Ontario,L4G 0W9,44.0202,-79.4311,5123.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1320,1320,"Condo Townhouse, 2-Storey ",Condo Townhouse,,2125.0,,,,,,,1640000.0,,315 Crossing Bridge Pl ,Aurora ,Ontario,L4G 7Z7,43.9821,-79.4437,,,Fin W/O ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1321,1321,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1624.0,,,,,,,934000.0,,58 Milloy Pl ,Aurora ,Ontario,L4G 7L3,43.9993,-79.4434,2128.0,,"Full, W/O ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1322,1322,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,,1750.0,,,,,,,920000.0,,19 Civic Square Gate ,Aurora ,Ontario,L4G 7E3,44.0076,-79.4489,1960.0,,"Full, Unfinished ",,3-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1323,1323,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1750.0,,,,,,,980000.0,,80 Zokol Dr ,Aurora ,Ontario,L4G 0B9,44.0064,-79.4424,1482.0,,Full ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1324,1324,"Detached, Bungalow ",Detached,,1300.0,,,,,,,1305000.0,,11 Jasmine Cres ,Whitchurch-Stouffville ,Ontario,L4A 3H4,44.0344,-79.2991,18104.0,,Finished ,,Bungalow ,Baseboard ,,False,,False,False,,False,16
1325,1325,"Detached, 3-Storey ",Detached,,3250.0,,,,,,,1860000.0,,182 Crane St ,Aurora ,Ontario,L4G 0W2,44.0198,-79.431,5508.0,,Fin W/O ,,3-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1326,1326,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,,2053.0,,,,,,,973800.0,,162 Turner Dairy Lane N ,Whitchurch-Stouffville ,Ontario,L4A 1Y1,43.9693,-79.2739,1518.0,,Crawl Space ,,3-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1327,1327,"Detached, 2-Storey ",Detached,,4250.0,,,,,,,1950000.0,,913 Tegal Pl ,Newmarket ,Ontario,L3X 1L3,44.0372,-79.4366,7493.0,,Sep Entrance ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1328,1328,"Detached, 2-Storey ",Detached,,4368.0,,,,,,,3050000.0,,33 Cedar Ridge Road ,Whitchurch-Stouffville ,Ontario,L4A 2E9,43.9675,-79.3709,35904.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1329,1329,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,2750.0,,,,,,,1268000.0,,386 Chouinard Way ,Aurora ,Ontario,L4G 1A6,44.0258,-79.4241,2424.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1330,1330,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,,1563.0,,,,,,,829000.0,,30 Bert Tait Lane ,Whitchurch-Stouffville ,Ontario,L4A 8B7,43.9683,-79.2738,931.0,,Crawl Space ,,3-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1331,1331,"Detached, 2-Storey ",Detached,,2750.0,,,,,,,1720000.0,,652 Culler Mews ,Newmarket ,Ontario,L3X 1V7,44.0317,-79.4431,6650.0,,Full ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1332,1332,"Detached, 2-Storey ",Detached,,2703.0,,,,,,,1200000.0,,625 Elm Rd ,Whitchurch-Stouffville ,Ontario,L4A 1A3,43.9703,-79.2694,6708.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1333,1333,"Detached, 2-Storey ",Detached,,4538.0,,,,,,,2625000.0,,15 Percy Wright Rd Rd ,Whitchurch-Stouffville ,Ontario,L3Y 4W1,44.032,-79.3366,0.0,,"Apartment, Fin W/O ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1334,1334,"Detached, 2-Storey ",Detached,,4210.0,,,,,,,2850000.0,,138 Carisbrooke Circle ,Aurora ,Ontario,L4G 0K4,43.9847,-79.4336,13585.0,,"Unfinished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1335,1335,"Semi-Detached, 2-Storey ",Semi-Detached,,1823.0,,,,,,,950000.0,,1279 Blencowe Crescent ,Newmarket ,Ontario,L3X 0B6,44.0375,-79.4142,2496.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1336,1336,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1840.0,,,,,,,1210000.0,,158 Thomas Phillips Dr ,Aurora ,Ontario,L3X 1V9,44.0273,-79.4392,2816.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1337,1337,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1936.0,,,,,,,1000000.0,,143 Millcliff Circ ,Aurora ,Ontario,L4G 7N7,44.0017,-79.4448,2093.0,,Fin W/O ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1338,1338,"Condo Apartment, Apartment ",Condo Apartment,,1100.0,,,,,,,960000.0,,Unit 710 - 25 Baker Hill Boulevard ,Whitchurch-Stouffville ,Ontario,L4A 4R5,43.9667,-79.2761,,,,,Apartment ,Forced Air ,Central Air ,False,,False,False,,False,16
1339,1339,"Detached, 2-Storey ",Detached,,4250.0,,,,,,,2020000.0,,2 Proud Crt ,Aurora ,Ontario,L4G 7B7,44.0142,-79.4263,6490.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1340,1340,"Detached, Bungaloft ",Detached,,4365.0,,,,,,,2850000.0,,1 URQUHART Crt ,Aurora ,Ontario,L4G 0K5,43.9705,-79.4304,135374.0,,Fin W/O ,,Bungaloft ,Forced Air ,Central Air ,False,,False,False,,False,16
1341,1341,"Detached, 2-Storey ",Detached,,3250.0,,,,,,,1525000.0,,18 Halldorson Avenue ,Aurora ,Ontario,L4G 7Z2,44.0084,-79.4394,4312.0,,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1342,1342,"Detached, Bungalow ",Detached,,1232.0,,,,,,,850000.0,,17 Restnook Lane ,Whitchurch-Stouffville ,Ontario,L4A 2Y1,44.0285,-79.2709,10780.0,,None ,,Bungalow ,Other ,,False,,False,False,,False,16
1343,1343,"Detached, 3-Storey ",Detached,,3250.0,,,,,,,1600000.0,,123 Kane Crescent ,Aurora ,Ontario,L4G 0C7,44.011,-79.4341,4361.0,,Partially Finished ,,3-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1344,1344,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,,1956.0,,,,,,,1005000.0,,180 Baker Hill Boulevard ,Whitchurch-Stouffville ,Ontario,L4A 1X9,43.9689,-79.2754,1314.0,,Crawl Space ,,3-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1345,1345,"Semi-Detached, 2-Storey ",Semi-Detached,,1750.0,,,,,,,1080000.0,,94 Petermann St ,Aurora ,Ontario,L4G 7X5,44.0192,-79.4437,3390.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1346,1346,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1750.0,,,,,,,1032000.0,,18 All Points Dr ,Whitchurch-Stouffville ,Ontario,L4A 0W5,43.9717,-79.2722,2288.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1347,1347,"Detached, Bungalow ",Detached,,1750.0,,,,,,,975000.0,,22 Lees Gallery ,Whitchurch-Stouffville ,Ontario,L4A 1N8,44.0457,-79.2786,,,"Finished, Part Fin ",,Bungalow ,Forced Air ,Central Air ,False,,False,False,,False,16
1348,1348,"Detached, Bungalow-Raised ",Detached,,1300.0,,,,,,,1460000.0,,5298 Bethesda Road ,Whitchurch-Stouffville ,Ontario,L4A 3A2,43.9796,-79.2823,44100.0,,Finished with Walk-Out ,,Bungalow-Raised ,Forced Air ,Central Air ,False,,False,False,,False,16
1349,1349,"Semi-Detached, 2-Storey ",Semi-Detached,,2004.0,,,,,,,1060000.0,,1255 Blencowe Cres ,Newmarket ,Ontario,L3X 0B6,44.0377,-79.4135,2520.0,,Full ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1350,1350,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1750.0,,,,,,,1033800.0,,174 Boadway Crecent Crescent ,Whitchurch-Stouffville ,Ontario,L4A 1Y5,43.968,-79.2727,1729.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1351,1351,"Detached, Bungalow ",Detached,,1750.0,,,,,,,1280000.0,,79 Legendary Tr ,Whitchurch-Stouffville ,Ontario,L4A 1N6,44.0459,-79.2781,5472.0,,Finished ,,Bungalow ,Forced Air ,Central Air ,False,,False,False,,False,16
1352,1352,"Detached, 2-Storey ",Detached,,5072.0,,,,,,,5000000.0,,48 Wilderness Tr ,Whitchurch-Stouffville ,Ontario,L4A 2E9,43.9681,-79.3811,69561.0,,Fin W/O ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1353,1353,"Condo Apartment, Apartment ",Condo Apartment,,1500.0,,,,,,,1250000.0,,Unit Ph448 - 555 William Graham Drive ,Aurora ,Ontario,L4G 3L1,44.0202,-79.4212,,,,,Apartment ,Forced Air ,Central Air ,False,,False,False,,False,16
1354,1354,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1711.0,,,,,,,961500.0,,128 Kellington Tr ,Whitchurch-Stouffville ,Ontario,L4A 1X6,43.9786,-79.2595,1710.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1355,1355,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1750.0,,,,,,,975000.0,,68 Collis Drive ,Aurora ,Ontario,L4G 7V5,44.0116,-79.4446,1980.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1356,1356,"Condo Apt, Apartment ",Condo Apt,,750.0,,,,,,,606000.0,,Unit 118 - 555 William Graham Dr ,Aurora ,Ontario,L4G 3L1,44.0202,-79.4212,,,,,Apartment ,Heat Pump ,Central Air ,False,,False,False,,False,16
1357,1357,"Semi-Detached, 2-Storey ",Semi-Detached,,1750.0,,,,,,,933000.0,,62 Amberhill Way ,Aurora ,Ontario,L4G 7E1,44.006,-79.4482,2375.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1358,1358,"Semi-Detached, 2-Storey ",Semi-Detached,,1826.0,,,,,,,1148000.0,,159 Primeau Drive ,Aurora ,Ontario,L4G 6Z6,43.9942,-79.4434,3128.0,,"Walk-Out, Apartment ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1359,1359,"Detached, 2-Storey ",Detached,,2750.0,,,,,,,1350000.0,,15 Green Spruce Road ,Whitchurch-Stouffville ,Ontario,L4A 0B3,43.9773,-79.2626,3060.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1360,1360,"Detached, Bungalow ",Detached,,1750.0,,,,,,,1075000.0,,18 Andy's Alley ,Whitchurch-Stouffville ,Ontario,L4A 1N7,44.0455,-79.2805,5400.0,,Part Fin ,,Bungalow ,Forced Air ,Central Air ,False,,False,False,,False,16
1361,1361,"Detached, 2-Storey ",Detached,,3229.0,,,,,,,1730000.0,,3 Read Street ,Aurora ,Ontario,L4G 1C9,44.0199,-79.4333,4554.0,,Full ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1362,1362,"Semi-Detached, 2-Storey ",Semi-Detached,,2250.0,,,,,,,1290000.0,,350 Chouinard Way ,Aurora ,Ontario,L4G 7C4,44.0259,-79.4234,2646.0,,Full ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1363,1363,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1701.0,,,,,,,933000.0,,41 Northwest Passage ,Whitchurch-Stouffville ,Ontario,L4A 0W5,43.9708,-79.2744,2574.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1364,1364,"Detached, Bungalow ",Detached,,1750.0,,,,,,,1075000.0,,15 Gentle Ben ,Whitchurch-Stouffville ,Ontario,L4A 1M6,44.0461,-79.2856,5175.0,,Finished ,,Bungalow ,Forced Air ,Central Air ,False,,False,False,,False,16
1365,1365,"Detached, 2-Storey ",Detached,,3250.0,,,,,,,1655000.0,,47 Steel Drive ,Aurora ,Ontario,L4G 7Z4,44.0095,-79.4359,4004.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1366,1366,"Detached, 2-Storey ",Detached,,2750.0,,,,,,,1588000.0,,96 Thomas Phillips Drive ,Aurora ,Ontario,L4G 0X5,44.0268,-79.442,3600.0,,"Walk-Out, Separate Entrance ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1367,1367,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,,2750.0,,,,,,,1315000.0,,1230 Wellington Street E ,Aurora ,Ontario,L4G 7B7,44.0096,-79.4264,2945.0,,"Finished, Full ",,3-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1368,1368,"Detached, Bungalow ",Detached,,1480.0,,,,,,,925000.0,,6 Arnie's Chance ,Whitchurch-Stouffville ,Ontario,L4A 1M1,44.0455,-79.2921,5085.0,,Unfinished ,,Bungalow ,Forced Air ,Central Air ,False,,False,False,,False,16
1369,1369,"Detached, 2-Storey ",Detached,,3143.0,,,,,,,2395000.0,,4370 Faulkner Avenue ,Whitchurch-Stouffville ,Ontario,L4A 2R5,44.0592,-79.3323,,,Finished with Walk-Out ,,2-Storey ,Other ,Central Air ,False,,False,False,,False,16
1370,1370,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1750.0,,,,,,,1220000.0,,173 Badgerow Way ,Aurora ,Ontario,L4G 0Z4,44.0152,-79.4215,2156.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1371,1371,"Condo Apt, Apartment ",Condo Apt,,750.0,,,,,,,606000.0,,Unit 124 - 555 William Graham Dr ,Aurora ,Ontario,L4G 3L1,44.0202,-79.4212,,,,,Apartment ,Heat Pump ,Central Air ,False,,False,False,,False,16
1372,1372,"Detached, 2-Storey ",Detached,,5000.0,,,,,,,4350000.0,,12399 McCowan Road ,Whitchurch-Stouffville ,Ontario,L4A 4C6,43.9628,-79.3035,43230.0,,"Finished, Walk-Up ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1373,1373,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1455.0,,,,,,,850000.0,,8 All Points Drive ,Whitchurch-Stouffville ,Ontario,L4A 0W5,43.9714,-79.272,1782.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1374,1374,"Semi-Detached, 2-Storey ",Semi-Detached,,2310.0,,,,,,,1275000.0,,58 STARR Crescent ,Aurora ,Ontario,L4G 7X3,44.0175,-79.446,2912.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1375,1375,"Detached, Sidesplit 3 ",Detached,,1456.0,,,,,,,885000.0,,12712 Ninth Line ,Whitchurch-Stouffville ,Ontario,L4A 2Z7,43.9806,-79.2587,15000.0,,"Partial Basement, Separate Entrance ",,Sidesplit 3 ,Baseboard ,,False,,False,False,,False,16
1376,1376,"Detached, 2-Storey ",Detached,,3250.0,,,,,,,2050000.0,,149 Conklin Crescent ,Aurora ,Ontario,L4G 0Z2,44.0162,-79.4249,4687.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
1377,1377,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1734.0,,,,,,,938000.0,,2 Azimuth Lane ,Whitchurch-Stouffville ,Ontario,L4A 0W5,43.9715,-79.2711,1854.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,16
