property_id,subject_id,orderID,structure_type,property_sub_type,prop_type_clean,gla_sqft,bedrooms_main,bedrooms_additional,bedrooms_total,bathrooms_full,bathrooms_half,bathrooms_equivalent,close_price,close_date,address,city,state_province,postal_code,latitude,longitude,lot_size_sqft,year_built,basement_type,main_level_finished_area,levels,heating,cooling,has_missing_bed_data,bedroom_imputation_method,has_missing_bath_data,has_missing_prop_type,prop_type_mapping_method,has_missing_date_data,gla_diff_sqft,gla_diff_pct,size_match_excellent,size_match_good,size_match_acceptable,bedroom_diff,bedroom_exact_match,bedroom_close_match,bathroom_diff,bathroom_exact_match,bathroom_close_match,structure_type_match,property_age,age_diff_years,age_similar,same_city,same_province,postal_fsa,subject_fsa,same_fsa,distance_km,distance_excellent,distance_good,distance_acceptable,days_from_effective,sale_very_recent,sale_recent,sale_acceptable,recency_score,sale_month,effective_month,same_season,price_per_sqft,subject_price_per_sqft_est,price_per_sqft_diff,price_per_sqft_diff_pct,price_psf_very_similar,price_psf_similar,price_psf_acceptable,city_price_percentile,city_psf_percentile,market_tier,subject_market_tier,same_market_tier,needs_size_adjustment,needs_location_adjustment,needs_time_adjustment,total_adjustments_needed,physical_score,location_score,temporal_score,market_score,composite_score,comparable_rank,comparable_quality,is_top3_comparable
7909,66,4775892,"Condo Apt, Apartment ",Condo Apt,Condominium,1100.0,2,0,2,0,0,0.0,581000.0,2025-02-19,Unit 1203 - 22 Hanover Rd ,Brampton ,Ontario,L6S 5K7,43.7183,-79.7259,,,,,Apartment ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False,78.0,6.621392190152801,1,1,1,1.0,0,1,1.5,0,0,0,,,0,1,1,L6S,L6S,1,1.548825087789726,0,1,1,70,1,1,1,0.6111111111111112,2,4,0,528.1818181818181,570.5034624742655,42.32164429244733,7.41829753475973,1,1,1,0.20833333333333334,0.627906976744186,Lower,Upper,0,0,0,0,0,60,85,100.0,100,79.5,2,Good,1
7910,66,4775892,"Condo Townhouse, 2-Storey ",Condo Townhouse,Condominium,1100.0,3,0,3,0,0,0.0,590000.0,2025-02-19,141 Fleetwood Crescent ,Brampton ,Ontario,L6T 2E6,43.7206,-79.7108,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False,78.0,6.621392190152801,1,1,1,0.0,1,1,1.5,0,0,0,,,0,1,1,L6T,L6S,0,2.7473875272119206,0,1,1,70,1,1,1,0.6111111111111112,2,4,0,536.3636363636364,570.5034624742655,34.13982611062909,5.984157565418647,1,1,1,0.28125,0.6511627906976745,Lower,Upper,0,0,0,0,0,85,45,100.0,100,77.5,3,Good,1
7914,66,4775892,"Condo Townhouse, 2-Storey ",Condo Townhouse,Condominium,1100.0,2,0,2,0,0,0.0,643000.0,2025-02-27,Unit 51 - 180 Howden Boulevard N ,Brampton ,Ontario,L6S 0E6,43.7182,-79.7357,,,None ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False,78.0,6.621392190152801,1,1,1,1.0,0,1,1.5,0,0,0,,,0,1,1,L6S,L6S,1,0.9705765627488936,1,1,1,62,1,1,1,0.6555555555555556,2,4,0,584.5454545454545,570.5034624742655,14.041992071189043,2.4613333651454314,1,1,1,0.3333333333333333,0.7906976744186046,Middle,Upper,0,0,0,0,0,60,100,100.0,100,84.0,1,Excellent,1
7947,66,4775892,"Condo Townhouse, 2-Storey ",Condo Townhouse,Condominium,1300.0,3,0,3,0,0,0.0,740000.0,2025-05-05,38 Heathcliffe Square ,Brampton ,Ontario,L6S 5P7,43.7228,-79.7266,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False,122.0,10.35653650254669,0,1,1,0.0,1,1,1.5,0,0,0,,,0,1,1,L6S,L6S,1,1.8269846822614966,0,1,1,-5,1,1,1,1.0,5,4,1,569.2307692307693,570.5034624742655,1.2726932434961782,0.2230824749032242,1,1,1,0.46875,0.7209302325581395,Middle,Upper,0,1,0,0,1,55,85,100.0,100,77.5,3,Good,1
7978,67,4776066,Detached,Detached,Detached,1985.0,5,0,5,3,1,3.5,740000.0,2025-02-13,14333 Evergreen Street SW ,Calgary ,Alberta,T2Y 3B1,50.9238,-114.095,5346.0,1993.0,Full ,997.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False,218.0,9.895596913300045,1,1,1,2.0,0,0,1.0,0,0,1,32.0,,0,1,1,T2Y,T2Y,1,0.5162491057852382,1,1,1,76,1,1,1,0.5777777777777777,2,4,0,372.79596977329976,436.78582263120643,63.98985285790667,14.65016709389296,0,1,1,0.6962117532782904,0.272108843537415,Upper,Upper,1,0,0,0,0,90,100,100.0,100,96.0,2,Excellent,1
7979,67,4776066,Detached,Detached,Detached,2274.0,3,0,3,3,1,3.5,900000.0,2025-02-14,161 Everoak Circle SW ,Calgary ,Alberta,T2Y 0A3,50.9172,-114.111,4165.0,2006.0,Full ,1067.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False,71.0,3.2228778937812077,1,1,1,0.0,1,1,1.0,0,0,1,19.0,,0,1,1,T2Y,T2Y,1,1.717671017449012,0,1,1,75,1,1,1,0.5833333333333333,2,4,0,395.77836411609496,436.78582263120643,41.007458515111466,9.388459146425982,1,1,1,0.8346284604176785,0.391156462585034,Upper,Upper,1,0,0,0,0,100,85,100.0,100,95.5,3,Excellent,1
7989,67,4776066,Detached,Detached,Detached,2061.0,3,0,3,2,1,2.5,740000.0,2025-02-20,97 Everhollow Green SW ,Calgary ,Alberta,T2Y 0K2,50.9152,-114.119,3896.0,2013.0,Full ,881.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False,142.0,6.445755787562415,1,1,1,0.0,1,1,0.0,1,1,1,12.0,,0,1,1,T2Y,T2Y,1,2.3224194777759277,0,1,1,69,1,1,1,0.6166666666666667,2,4,0,359.04900533721496,436.78582263120643,77.73681729399146,17.797468064714952,0,1,1,0.6962117532782904,0.21234207968901847,Upper,Upper,1,0,0,0,0,100,85,100.0,100,95.5,3,Excellent,1
7991,67,4776066,Detached,Detached,Detached,2038.0,3,0,3,3,1,3.5,810000.0,2025-02-21,240 Shawnee Gardens SW ,Calgary ,Alberta,T2Y 2V1,50.9285,-114.094,4929.0,1988.0,"Full, Walk out ",1285.0,2 Storey ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False,165.0,7.489786654561962,1,1,1,0.0,1,1,1.0,0,0,1,37.0,,0,1,1,T2Y,T2Y,1,0.7990445644935876,1,1,1,68,1,1,1,0.6222222222222222,2,4,0,397.44847890088323,436.78582263120643,39.3373437303232,9.006094449987929,1,1,1,0.7634774162214667,0.4003887269193392,Upper,Upper,1,0,0,0,0,100,100,100.0,100,100.0,1,Excellent,1
8027,67,4776066,Detached,Detached,Detached,2104.0,4,0,4,3,1,3.5,854000.0,2025-03-20,1393 Shawnee Road SW ,Calgary ,Alberta,T2Y 2T1,50.923,-114.091,6027.0,1989.0,Full ,1071.0,2 Storey ,"High Efficiency, Forced Air ",,False,,False,False,detached-indicator,False,99.0,4.493871992737176,1,1,1,1.0,0,1,1.0,0,0,1,36.0,,0,1,1,T2Y,T2Y,1,0.22125133992270862,1,1,1,41,1,1,1,0.7722222222222223,3,4,1,405.893536121673,436.78582263120643,30.89228650953345,7.072639474293764,1,1,1,0.7972316658572123,0.4358600583090379,Upper,Upper,1,0,0,0,0,90,100,100.0,100,96.0,2,Excellent,1
8045,67,4776066,Detached,Detached,Detached,2041.0,4,0,4,3,1,3.5,810000.0,2025-04-04,1574 Evergreen Drive SW ,Calgary ,Alberta,T2Y 3B7,50.928,-114.099,5338.0,1994.0,Full ,,2 Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,162.0,7.353608715388107,1,1,1,1.0,0,1,1.0,0,0,1,31.0,,0,1,1,T2Y,T2Y,1,0.9931154410939627,1,1,1,26,1,1,1,0.8555555555555556,4,4,1,396.8642822146007,436.78582263120643,39.92154041660575,9.139843453736113,1,1,1,0.7634774162214667,0.3979591836734694,Upper,Upper,1,0,0,0,0,90,100,100.0,100,96.0,2,Excellent,1
8049,67,4776066,Detached,Detached,Detached,2197.0,5,0,5,3,1,3.5,820000.0,2025-04-06,29 Evergreen Landing SW ,Calgary ,Alberta,T2Y 3J8,50.9242,-114.101,5618.0,1997.0,Full ,1167.0,2 Storey ,"Boiler, In Floor, Forced Air, Zoned ",Central Air ,False,,False,False,detached-indicator,False,6.0,0.2723558783477077,1,1,1,2.0,0,0,1.0,0,0,1,28.0,,0,1,1,T2Y,T2Y,1,0.9357500830189351,1,1,1,24,1,1,1,0.8666666666666667,4,4,1,373.23623122439693,436.78582263120643,63.5495914068095,14.5493713655781,0,1,1,0.7697911607576493,0.2750242954324587,Upper,Upper,1,0,0,0,0,90,100,100.0,100,96.0,2,Excellent,1
8096,67,4776066,Detached,Detached,Detached,2087.0,4,0,4,3,1,3.5,729900.0,2025-05-01,14247 Evergreen Street SW ,Calgary ,Alberta,T2Y 3B1,50.9249,-114.095,5338.0,1992.0,Full ,,2 Storey ,Forced Air ,,False,,False,False,detached-indicator,False,116.0,5.265546981389015,1,1,1,1.0,0,1,1.0,0,0,1,33.0,,0,1,1,T2Y,T2Y,1,0.5653316228435856,1,1,1,-1,1,1,1,1.0,5,4,1,349.73646382367036,436.78582263120643,87.04935880753607,19.929529370515965,0,1,1,0.6779990286546868,0.16715257531584063,Upper,Upper,1,0,0,0,0,90,100,100.0,100,96.0,2,Excellent,1
8108,68,4773295,"Single Family Residence, Bungalow ",Single Family Residence,Detached,888.0,2,0,2,1,0,1.0,535000.0,2024-12-09,49 Villella Road ,Haldimand ,Ontario,N0A 1K0,42.8493,-79.5115,12000.0,1960.0,Unfinished ,,Bungalow ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,detached-indicator,False,787.0,46.98507462686567,0,0,0,0.0,1,1,0.5,0,1,0,65.0,,0,1,1,N0A,N0A,1,0.0,1,1,1,144,0,1,1,0.19999999999999996,12,5,0,602.4774774774775,588.2352941176471,14.242183359830392,2.4211711711711668,1,1,1,0.5454545454545454,1.0,Middle,Middle,1,1,0,1,2,25,100,51.0,100,60.2,2,Good,1
8112,68,4773295,"Detached, Bungalow ",Detached,Detached,888.0,3,0,3,0,0,0.0,500000.0,2025-02-25,25 VILLELLA Road ,Haldimand ,Ontario,N0A 1K0,42.8485,-79.5094,12000.0,,Crawl Space ,,Bungalow ,Radiant ,,False,,True,False,detached-indicator,False,787.0,46.98507462686567,0,0,0,1.0,0,1,1.5,0,0,0,,,0,1,1,N0A,N0A,1,0.19329679637726466,1,1,1,66,1,1,1,0.6333333333333333,2,5,0,563.063063063063,588.2352941176471,25.172231054584017,4.279279279279283,1,1,1,0.36363636363636365,0.8181818181818182,Middle,Middle,1,1,0,0,1,0,100,100.0,100,60.0,3,Good,1
8115,68,4773295,"Detached, Bungalow ",Detached,Detached,1750.0,2,0,2,0,0,0.0,540000.0,2025-03-01,48 Nature Line ,Haldimand ,Ontario,N0A 1K0,42.8445,-79.547,14256.0,,Crawl Space ,,Bungalow ,Baseboard ,,False,,True,False,detached-indicator,False,75.0,4.477611940298507,1,1,1,0.0,1,1,1.5,0,0,0,,,0,1,1,N0A,N0A,1,2.95046576812925,0,1,1,62,1,1,1,0.6555555555555556,3,5,1,308.57142857142856,588.2352941176471,279.6638655462185,47.542857142857144,0,0,0,0.6363636363636364,0.09090909090909091,Middle,Middle,1,0,0,0,0,85,85,100.0,60,85.5,1,Excellent,1
8127,69,4775247,Detached,Detached,Detached,2058.0,3,0,3,2,1,2.5,670000.0,2025-02-15,22 Hanson Way NE ,Langdon ,Alberta,T0J 1X1,50.9754,-113.667,11325.0,2013.0,"Full, Unfinished ",1217.0,2 Storey ,"Fireplace(s), Floor Furnace, Natural Gas ",,False,,False,False,detached-indicator,False,106.0,5.4303278688524586,1,1,1,0.0,1,1,0.0,1,1,1,12.0,,0,1,1,T0J,T0J,1,1.0249203784432361,0,1,1,74,1,1,1,0.5888888888888889,2,4,0,325.55879494655005,311.03678929765886,14.522005648891195,4.668902891417707,1,1,1,0.23529411764705882,0.2647058823529412,Lower,Lower,1,0,0,0,0,100,85,100.0,100,95.5,1,Excellent,1
8128,69,4775247,Detached,Detached,Detached,2061.0,3,0,3,2,1,2.5,676500.0,2025-02-20,115 Railway Crescent SE ,Langdon ,Alberta,T0J 1X1,50.9681,-113.678,10018.0,2005.0,"Full, Unfinished ",1036.0,2 Storey ,"Fireplace(s), Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False,109.0,5.584016393442623,1,1,1,0.0,1,1,0.0,1,1,1,20.0,,0,1,1,T0J,T0J,1,1.1213290661882995,0,1,1,69,1,1,1,0.6166666666666667,2,4,0,328.2387190684134,311.03678929765886,17.201929770754532,5.530512904790974,1,1,1,0.2647058823529412,0.29411764705882354,Lower,Lower,1,0,0,0,0,100,85,100.0,100,95.5,1,Excellent,1
8134,69,4775247,Detached,Detached,Detached,1985.0,3,0,3,2,1,2.5,687024.0,2025-03-03,388 Northern Lights Green ,Langdon ,Alberta,T0J 1X2,50.9783,-113.699,6140.0,2025.0,"Full, Unfinished ",884.0,2 Storey ,Forced Air ,,False,,False,False,detached-indicator,False,33.0,1.6905737704918034,1,1,1,0.0,1,1,0.0,1,1,1,0.0,,0,1,1,T0J,T0J,1,1.2645920447625958,0,1,1,58,1,1,1,0.6777777777777778,3,4,1,346.10780856423173,311.03678929765886,35.071019266572875,11.275521248070204,0,1,1,0.35294117647058826,0.4411764705882353,Middle,Lower,0,0,0,0,0,100,85,100.0,70,92.5,2,Excellent,1
8138,69,4775247,Detached,Detached,Detached,1710.0,3,0,3,2,1,2.5,709900.0,2025-03-21,32 McKinnon Street NW ,Langdon ,Alberta,T0J 1X2,50.9764,-113.689,9147.0,2006.0,"Full, Unfinished ",657.0,2 Storey ,Forced Air ,,False,,False,False,detached-indicator,False,242.0,12.397540983606557,0,1,1,0.0,1,1,0.0,1,1,1,19.0,,0,1,1,T0J,T0J,1,0.5893773131913197,1,1,1,40,1,1,1,0.7777777777777778,3,4,1,415.14619883040933,311.03678929765886,104.10940953275048,33.47173489278752,0,0,0,0.38235294117647056,0.7058823529411765,Middle,Lower,0,1,0,0,1,100,100,100.0,20,92.0,3,Excellent,1
8160,70,4773534,"Single Family Residence, 1.5 Storey ",Single Family Residence,Detached,2217.0,3,0,3,2,0,2.0,635000.0,2024-11-14,44045 Highway 3 Highway ,Wainfleet ,Ontario,N0A 1K0,42.9437,-79.4858,27756.0,,Unfinished ,,1.5 Storey ,"Baseboard,  Electric,  Natural Gas,  Propane ",Window Unit(s) ,False,,False,False,detached-indicator,False,556.0,20.05048683736026,0,0,1,1.0,0,1,0.5,0,1,0,,,0,1,1,N0A,N0A,1,0.0,1,1,1,169,0,1,1,0.061111111111111116,11,5,0,286.4230942715381,293.211547135769,6.788452864230919,2.315206522575179,1,1,1,0.36363636363636365,0.1,Middle,Middle,1,1,0,1,2,10,100,46.833333333333336,100,53.36666666666667,2,Fair,1
8170,70,4773534,"MobileTrailer, Bungalow ",MobileTrailer,Detached,900.0,1,0,1,0,0,0.0,270000.0,2025-04-08,Unit 17 - 43969 #3 Highway ,Wainfleet ,Ontario,L0S 1V0,42.9419,-79.4776,,,None ,,Bungalow ,Forced Air ,,False,,True,False,detached-style,False,1873.0,67.54417598269022,0,0,0,3.0,0,0,2.5,0,0,0,,,0,1,1,L0S,N0A,0,0.698490759873037,1,1,1,24,1,1,1,0.8666666666666667,4,5,1,300.0,293.211547135769,6.788452864230976,2.315206522575198,1,1,1,0.09090909090909091,0.2,Lower,Middle,0,1,0,0,1,0,75,100.0,100,52.5,3,Fair,1
8175,70,4773534,"Single Family Residence, 1.5 Storey ",Single Family Residence,Detached,2725.0,4,0,4,2,1,2.5,685000.0,2025-05-01,16 Marshagan Road ,Dunnville ,Ontario,N1A 2W2,42.9257,-79.5657,,,Partially Finished ,,1.5 Storey ,Natural Gas ,Central Air ,False,,False,False,detached-indicator,False,48.0,1.730977280923188,1,1,1,0.0,1,1,0.0,1,1,0,,,0,0,1,N1A,N0A,0,6.821679039826705,0,0,1,1,1,1,1,0.9944444444444445,5,5,1,251.37614678899084,293.211547135769,41.83540034677819,14.267992088117415,0,1,1,0.6,0.2,Middle,Middle,1,0,1,0,1,100,5,100.0,90,70.5,1,Good,1
8181,71,4773833,"Detached, Bungalow ",Detached,Detached,2300.0,4,0,4,0,0,0.0,625000.0,2024-11-01,12 Baker Cres ,Amherstburg ,Ontario,N9V 4A5,42.1378,-83.1106,8763.0,,Finished ,,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,4.0,0.1736111111111111,1,1,1,0.0,1,1,2.0,0,0,0,,,0,1,1,N9V,N9V,1,0.0,1,1,1,180,0,1,1,0.0,11,4,0,271.7391304347826,271.7391304347826,0.0,0.0,1,1,1,1.0,0.3333333333333333,Upper,Upper,1,0,0,1,1,85,100,45.0,100,83.0,1,Excellent,1
8182,71,4773833,"Single Family Residence, Bungalow Raised ",Single Family Residence,Detached,1197.0,5,0,5,2,0,2.0,590000.0,2024-11-03,25 Bratt Drive ,Amherstburg ,Ontario,N9V 4A2,42.1017,-83.0876,4998.0,,Finished ,,Bungalow Raised ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,1107.0,48.046875,0,0,0,1.0,0,1,0.0,1,1,0,,,0,1,1,N9V,N9V,1,4.438051421906794,0,1,1,178,0,1,1,0.011111111111111072,11,4,0,492.8989139515455,271.7391304347826,221.1597835167629,81.38680033416874,0,0,0,0.6666666666666666,1.0,Middle,Upper,0,1,0,1,2,15,85,45.33333333333333,10,41.56666666666666,3,Fair,1
8183,71,4773833,"Detached, Bungalow ",Detached,Detached,1410.0,4,0,4,0,0,0.0,580000.0,2024-11-18,165 Mediterranean Avenue ,Amherstburg ,Ontario,N9V 3X9,42.1025,-83.0884,5292.0,,"Finished, Full ",,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,894.0,38.80208333333333,0,0,0,0.0,1,1,2.0,0,0,0,,,0,1,1,N9V,N9V,1,4.329462475762635,0,1,1,163,0,1,1,0.09444444444444444,11,4,0,411.34751773049646,271.7391304347826,139.60838729571384,51.37588652482269,0,0,0,0.3333333333333333,0.6666666666666666,Middle,Upper,0,1,0,1,2,25,85,47.833333333333336,10,46.06666666666667,2,Fair,1
8185,72,4776648,Semi-Detached,Semi-Detached,Semi-Detached,1500.0,3,0,3,2,0,2.0,510000.0,2025-01-31,513 Farnham Crt,Kingston,Ontario,K7M 8Y1,44.2404,-76.5601,9708.0,,,,Two,Forced Air,Central Air,False,,False,False,semi-detached-indicator,False,450.0,42.857142857142854,0,0,0,,0,0,0.0,1,1,0,,,0,1,1,K7M,K7M,1,0.0,1,1,1,90,1,1,1,0.5,1,5,0,340.0,360.8475441641989,20.847544164198894,5.7773828591479885,1,1,1,0.1935483870967742,0.10344827586206896,Lower,Lower,1,1,0,0,1,15,100,100.0,100,66.0,2,Good,1
8215,72,4776648,Detached,Detached,Detached,1145.0,3,0,3,2,0,2.0,482000.0,2025-02-14,319 Meadowcrest Rd ,Kingston ,Ontario,K7M 3S4,44.2274,-76.5716,7590.0,75.0,"Full, Part Fin ",,Bungalow ,Forced Air ,,False,,False,False,detached-indicator,False,95.0,9.047619047619047,1,1,1,,0,0,0.0,1,1,1,1950.0,,0,0,1,K7M,K7M,1,1.7119336367472882,0,1,1,76,1,1,1,0.5777777777777777,2,5,0,420.96069868995636,360.8475441641989,60.113154525757466,16.658878658850945,0,1,1,0.19213973799126638,0.5180180180180181,Lower,Lower,1,0,1,0,1,100,60,100.0,90,87.0,1,Excellent,1
8233,72,4776648,"Detached, Bungalow ",,Detached,900.0,5,0,5,0,0,0.0,554900.0,2025-03-17,375 Lakeview Avenue ,Kingston ,Ontario,K7M 3V9,44.23,-76.573,,,"Finished, Full ",,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,150.0,14.285714285714285,0,1,1,,0,0,2.0,0,0,0,,,0,0,1,K7M,K7M,1,1.5483888390462266,0,1,1,45,1,1,1,0.75,3,5,1,616.5555555555555,360.8475441641989,255.70801139135665,70.86317075640125,0,0,0,0.3231441048034934,0.9099099099099099,Lower,Lower,1,1,1,0,2,30,60,100.0,40,54.0,3,Fair,1
8251,72,4776648,"Detached, Bungalow ",Detached,Detached,900.0,3,0,3,0,0,0.0,485000.0,2025-04-11,459 MCEWEN Drive ,Kingston ,Ontario,K7M 3W6,44.2337,-76.5745,,,Partially Finished ,,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,150.0,14.285714285714285,0,1,1,,0,0,2.0,0,0,0,,,0,0,1,K7M,K7M,1,1.370249943885935,0,1,1,20,1,1,1,0.8888888888888888,4,5,1,538.8888888888889,360.8475441641989,178.04134472469002,49.33976899775565,0,0,0,0.1965065502183406,0.8378378378378378,Lower,Lower,1,1,1,0,2,30,60,100.0,40,54.0,3,Fair,1
8284,73,4777578,Detached,Detached,Detached,1668.0,5,0,5,3,0,3.0,830000.0,2025-02-21,623 Boulder Creek Drive SE ,Langdon ,Alberta,T0J 1X3,50.9602,-113.661,8276.0,2007.0,Full ,1668.0,Bungalow ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False,393.0,19.068413391557495,0,1,1,2.0,0,0,0.5,0,1,1,18.0,,0,1,1,T0J,T0J,1,0.0,1,1,1,69,1,1,1,0.6166666666666667,2,5,0,497.6019184652278,476.20129612200185,21.40062234322596,4.494028579406295,1,1,1,0.7352941176470589,0.9117647058823529,Upper,Upper,1,1,0,0,1,60,100,100.0,100,84.0,3,Excellent,1
8287,73,4777578,Detached,Detached,Detached,2127.0,3,0,3,2,1,2.5,680000.0,2025-02-27,19 Boulder Creek Terrace SE ,Langdon ,Alberta,T0J 1X3,50.9624,-113.661,9583.0,2007.0,"Full, Unfinished ",1015.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False,66.0,3.2023289665211063,1,1,1,0.0,1,1,1.0,0,0,1,18.0,,0,1,1,T0J,T0J,1,0.2447445787030596,1,1,1,63,1,1,1,0.65,2,5,0,319.6991067230841,476.20129612200185,156.50218939891772,32.86471302648915,0,0,0,0.29411764705882354,0.20588235294117646,Lower,Upper,0,0,0,0,0,100,100,100.0,30,93.0,1,Excellent,1
8298,73,4777578,Detached,Detached,Detached,2342.0,3,0,3,2,1,2.5,826000.0,2025-03-28,565 Boulder Creek Circle SE ,Langdon ,Alberta,T0J 1X3,50.9633,-113.665,7840.0,2008.0,Unfinished ,1056.0,2 Storey ,Forced Air ,,False,,False,False,detached-indicator,False,281.0,13.634158175642892,0,1,1,0.0,1,1,1.0,0,0,1,17.0,,0,1,1,T0J,T0J,1,0.44486695468691934,1,1,1,34,1,1,1,0.8111111111111111,3,5,1,352.69000853970965,476.20129612200185,123.5112875822922,25.936781060471713,0,0,1,0.7058823529411765,0.5294117647058824,Upper,Upper,1,1,0,0,1,85,100,100.0,65,90.5,2,Excellent,1
8305,73,4777578,Detached,Detached,Detached,1781.0,5,0,5,2,1,2.5,810000.0,2025-04-25,473 Boulder Creek Way SE ,Langdon ,Alberta,T0J 1X3,50.9625,-113.666,8276.0,2010.0,Full ,1781.0,Bungalow ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False,280.0,13.58563803978651,0,1,1,2.0,0,0,1.0,0,0,1,15.0,,0,1,1,T0J,T0J,1,0.4345879568309511,1,1,1,6,1,1,1,0.9666666666666667,4,5,1,454.80067377877594,476.20129612200185,21.400622343225905,4.494028579406282,1,1,1,0.6764705882352942,0.8529411764705882,Upper,Upper,1,1,0,0,1,60,100,100.0,100,84.0,3,Excellent,1
8326,74,4776534,Detached,Detached,Detached,3346.0,6,0,6,4,1,4.5,1700000.0,2025-02-12,67 Discovery Valley Cove SW ,Calgary ,Alberta,T3H 5H3,51.0097,-114.202,14908.0,2004.0,Full ,,2 Storey ,Forced Air ,,False,,False,False,detached-indicator,False,197.0999999999999,5.5629251220682425,1,1,1,3.0,0,0,1.0,0,0,1,21.0,,0,1,1,T3H,T3H,1,2.046718632914852,0,1,1,79,1,1,1,0.5611111111111111,2,5,0,508.0693365212194,486.8956771897948,21.173659331424574,4.3487055489241815,1,1,1,0.9677027683341428,0.7410106899902819,Upper,Lower,0,0,0,0,0,90,85,100.0,100,91.5,2,Excellent,1
8416,74,4776534,Detached,Detached,Detached,3550.0,3,0,3,3,0,3.0,1530000.0,2025-05-05,8 Timberline Gate SW ,Calgary ,Alberta,T3H 4H1,51.0249,-114.21,10225.0,2012.0,"Full, Unfinished ",1641.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False,6.900000000000091,0.19474471508001723,1,1,1,0.0,1,1,0.5,0,1,1,13.0,,0,1,1,T3H,T3H,1,1.2198299698616608,0,1,1,-3,1,1,1,1.0,5,5,1,430.98591549295776,486.8956771897948,55.90976169683705,11.482903692949218,0,1,1,0.9611461874696454,0.5233236151603499,Upper,Lower,0,0,0,0,0,100,85,100.0,70,92.5,1,Excellent,1
8417,74,4776534,Detached,Detached,Detached,3013.0,5,0,5,3,1,3.5,1500000.0,2025-05-07,19 Spring Willow Way SW ,Calgary ,Alberta,T3H 5Z3,51.031,-114.203,10290.0,2006.0,Full ,1519.0,2 Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,530.0999999999999,14.961474415060255,0,1,1,2.0,0,0,0.0,1,1,1,19.0,,0,1,1,T3H,T3H,1,0.8190658059272741,1,1,1,-5,1,1,1,1.0,5,5,1,497.84268171257884,486.8956771897948,10.947004522784027,2.248326496954464,1,1,1,0.9594463331714425,0.7210884353741497,Upper,Lower,0,1,0,0,1,75,100,100.0,100,90.0,3,Excellent,1
8428,75,4776574,Detached,Detached,Detached,2117.0,3,0,3,2,1,2.5,698900.0,2025-02-05,2090 Brightoncrest Common SE ,Calgary ,Alberta,T2Z 1E7,50.9246,-113.944,4122.0,2013.0,"Full, Unfinished ",926.0,2 Storey ,Forced Air ,,False,,False,False,detached-indicator,False,235.0,9.991496598639456,1,1,1,0.0,1,1,1.0,0,0,1,12.0,,0,1,1,T2Z,T2Z,1,1.5793019224378277,0,1,1,86,1,1,1,0.5222222222222221,2,5,0,330.13698630136986,373.3144002481019,43.17741394673203,11.565965287713695,0,1,1,0.629917435648373,0.0966958211856171,Middle,Lower,0,0,0,0,0,100,85,100.0,70,92.5,3,Excellent,1
8440,75,4776574,Detached,Detached,Detached,2344.0,4,0,4,3,1,3.5,880868.0,2025-02-14,3 Copperleaf Park SE ,Calgary ,Alberta,T2Z 0C1,50.9125,-113.932,5360.0,2007.0,Full ,1086.0,2 Storey ,"In Floor, Electric, Fireplace(s), Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False,8.0,0.3401360544217687,1,1,1,1.0,0,1,0.0,1,1,1,18.0,,0,1,1,T2Z,T2Z,1,1.6879459068566793,0,1,1,77,1,1,1,0.5722222222222222,2,5,0,375.79692832764505,373.3144002481019,2.482528079543158,0.6649966028348462,1,1,1,0.8198154443904808,0.2910592808551992,Upper,Lower,0,0,0,0,0,100,85,100.0,100,95.5,2,Excellent,1
